annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split,fold_sensitivity
352,89,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/89_352.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/89.png,8a8801c2e0531f49fd510a8543e9233e190ea147c2763d666bdf2572bc236b4a,78fd86999cc59577189f3a537d097b84d71344cfd4384b643ae07c6a6cb7c941,89,2,train,2
373,89,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/89_373.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/89.png,532b5e6e6ea90114d55d6095c3636dbf9019de821355c1a0c0ef2051c68977c3,78fd86999cc59577189f3a537d097b84d71344cfd4384b643ae07c6a6cb7c941,89,2,train,2
380,90,36,Isosicyonis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/90_380.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/90.png,2f3b49e3d5a245c5fcfcab84006b177e5a2295be7342240973edca4698bdf978,9d249898b551f20f0dac7cbd66c6d80a6b8a16962d29dd9f9b96137f5434bb3b,90,0,train,0
410,97,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/97_410.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/97.png,f3f5349a22f18429efcc54c9ebfa8792591444c3878d9ddc5805a2fb8f2fcf2c,c1bc154edeba3c76b752b20c7f405614d98a1282c8e326bad6254ea23e9f46da,97,2,train,2
413,98,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/98_413.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/98.png,7d01a9a937b540e7254b25c8287d51e7ae3adfc40cb546cb4a524131207064a4,510b7c3e877e3a83f0755c363cf676d7d0417ec5baaab92d64ea6fbb538cbf2f,98,2,train,2
417,98,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/98_417.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/98.png,6dfe737163d60b6668f1cf0836b31b3213487e4fbce6e46602db7afa255e00a5,510b7c3e877e3a83f0755c363cf676d7d0417ec5baaab92d64ea6fbb538cbf2f,98,2,train,2
419,98,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/98_419.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/98.png,5339027cee895e8446c89892896a44ef68c3b72b516c7daded14c4cfaf547454,510b7c3e877e3a83f0755c363cf676d7d0417ec5baaab92d64ea6fbb538cbf2f,98,2,train,2
431,105,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/105_431.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/105.png,deff6c552dd66bf3517ae147a7a8ef4d6926d3087b8eec8da8e40870f34935e7,a813770d60a20f59f5dd126ba953aa19eac9f11615ae9f0f058f3d5a2396c73e,105,4,train,4
436,109,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/109_436.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/109.png,519d3b7ad4bd808db1a5c8a5da1f731b502fd2b7f021f07b1040a8012ee3dbbc,8c96680d2313dd3a0e9d050fe65fc08f500f0acda36d7743aa22df6920d904f1,109,5,train,5
442,114,42,Metridium farcimen,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/114_442.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/114.png,eecf6219be3591b1daecb4bbb35b1181dbd6c42a7d1f4a8fd0dbb34089f12530,495b38fe704d5d91e57d60a7cf45b533ac26effc966238e70aed465f192e05b1,114,4,train,4
465,119,24,Funiculina,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/119_465.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/119.png,7c941a0636c9c16e41a8c3620754cb667dd5f4094e467fa905a4aeccff11208a,73b113852c892211b7707dee20d15f67db61ad360d73096a158a05add5ad1ee2,119,4,train,4
473,120,13,Brisingida,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/120_473.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/120.png,f23b8cd347081e2ae4e28b198e0ef1654076b037e5784f5fa093fcfdbb97378a,d2ad852ff7a1c803c46c2990b94b694a369e3b1181bc99defe712a38f61f367d,120,2,train,2
476,122,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_476.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,33a96ce0d5f5599e52012a20b51e39cdb95e75894d7868e49ac318891c2c8f7f,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,2
480,122,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_480.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,f0b64a6baf4cd4f1328b50eef7f15f1f6bbbbdd6eb83c4fb62a09e51793534d4,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,2
482,122,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_482.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,bf763f4c5c1a4a7b23989215971ef8239b9f2b16c3d5e19c07724432698b553f,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,2
499,130,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/130_499.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/130.png,1a3a4e8b62b23a3a32be3d5d7df314788007b2cb9897f8d792749f3b649e76b4,754671954a47ae2e28a6c001c901fbb6375a4dd05a3657a401edd323816b8dd6,130,2,train,2
503,134,64,Pyrosoma atlanticum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/134_503.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/134.png,f2ca3f33ee78315e018bc31ef0afec2b9bd7484fcaa2a55fdb1a7e1e5824991f,5215df242226ed22b06e4a9f37f47ebddff4fe15fe315e0e85f938b7fd533896,134,1,train,1
512,137,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/137_512.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/137.png,57f6d34c91d666385afda4e75c3bc772fe45b0c7afbb29b41a3769d6ae716a38,0799ba7e61b3bdeb5a5b9c1d0581e1384b05f4c4e476d7dd4c8cf7ba70c2c50f,137,4,train,4
516,137,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/137_516.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/137.png,c04fcf7d84b5bd10cf9e87b0ce377d6f999afa628cdd1e4733cbe939ea39a3cd,0799ba7e61b3bdeb5a5b9c1d0581e1384b05f4c4e476d7dd4c8cf7ba70c2c50f,137,4,train,4
520,138,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/138_520.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/138.png,9f6ca155b8be4af5b0313b0d8bb3be738ac4b48c803faf87c42dc870a127e7bc,aee442916afa5501ab132dd95c5c7deddaa792b9ac408b7d93bb3748897ee57d,138,2,train,2
529,140,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/140_529.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/140.png,ebf753edc103a9b09312680ecf637468abaaffa5bfdb32159f827aca3f65c61a,cddbf46ed420b0e9c068ad46bfa34d87cdf1b15350a9bc5e7002b5c560956c91,140,4,train,4
543,143,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/143_543.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/143.png,9c4652f78a298877c71a54a80c54e5a1db680c6f1342132e36bdaac946fab4f1,4939cf44aaf4719c58b870085181f6d1c90ddc5963d9e9cafefec6196b57fa23,143,5,train,5
547,146,21,Elpidia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/146_547.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/146.png,09543c542202e69339f2d51a8c7ffad0b8d5987349e7c42d73f60c3daf71fc8e,4642980603004d30653516849af1ae95fb74119a1049cfffb1d07fb7934a5057,146,2,train,2
553,147,62,Psolus squamatus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_553.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,111d206206f64da3cbfba8d328f673e160649ac5da3921c5ecc66d99efdfae07,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train,1
569,150,3,Acanthoptilum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/150_569.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/150.png,615b048afee9bc51ceaf90d0fece709a3d958f3c22d08b94c18b175ab3982c86,ebe1317f3aaea12bd2a0b3818f6b6eeb41f9fa42f60ca811e51311712ea09b98,150,0,train,0
592,157,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/157_592.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/157.png,d1d44abd6d0827cdb077ec614c7e7f523cf68506770696ccb1c86d83a3204ce4,3d5207e88b9acb1b54086c65e66c7c3f40f6b3479bb28c48284b249fdaf62924,157,4,train,4
596,158,38,Liponema brevicorne,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/158_596.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/158.png,3e62733515d7e929f72bed73b3f399938613696aab6084f71773b02e675b9146,c0ddd74bb0be1e3d83e5a91b801fcdc2bd9ef296ccbe741a6a8c49ab18f0b878,158,0,train,0
620,165,29,Heteropolypus ritteri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/165_620.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/165.png,182582b875e0670dc8d930e93330ee6e508de0ab6e452d8ce2e1cdef748a5b99,1da9e9789e5d1d3c2f69306de50baea12b5b051ea56fe69e17acd29254a38351,165,5,train,5
655,169,73,Staurocalyptus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/169_655.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/169.png,4f2128c817be06643fae68493e9f349e67c2504ecdf36d6983ec09395e410593,812282f4573ccf08c2023b572bc750e2419579365aa93e0bc7e00c8b936db204,169,1,train,1
656,169,22,Farrea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/169_656.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/169.png,a7fc3390753c46a383613d322216c20a20678ea7012945d74551b0e2fb80fd50,812282f4573ccf08c2023b572bc750e2419579365aa93e0bc7e00c8b936db204,169,1,train,1
666,170,22,Farrea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_666.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,aaed33401b07f85466938d9143f8709e466c1886d42a949192c85e64be79c14c,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,4,train,4
668,170,53,Pannychia moseleyi,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_668.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,39d46dce01b5589f0c503434f1d25f800e5aa166ceaed1f396d3652d9a912d56,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,4,train,4
676,170,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_676.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,9c4b7e633bbf1b27ac722103fa4b0bbed9ec5607b9a6b7923fe36c2817d957dd,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,4,train,4
700,176,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/176_700.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/176.png,5cb3586a10baa0789ff22ae08a669715c8066ded02df9cdbd5ed6d1bf778e62c,d71abefa3a4541f165feeac21788d8f0360362f3fbfb6fc1f521ad342d3f02f9,176,2,train,2
717,185,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/185_717.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/185.png,abf85249ce61cf20bc709143fa3b4d6bb6ea66b0f500f2a66b2124239426a1d0,843ca7bb18a6cb2034e1e3e11edbea3506fc6e0ed22ec9bcef726b4b4922c284,185,2,train,2
750,193,53,Pannychia moseleyi,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/193_750.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/193.png,448651e66fca2aed16153a0d36a2cc9908d0f90896cf759469daca79baa2f070,737dc29879839453ceca5b34dd50c6f936bc31fa468c00ec3f03c5f3895e4834,193,2,train,2
760,193,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/193_760.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/193.png,f60f4d088c3d3371c0804a7b42aa20ff1fc861e69bf52e0c4da63d17a2b66f09,737dc29879839453ceca5b34dd50c6f936bc31fa468c00ec3f03c5f3895e4834,193,2,train,2
762,194,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/194_762.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/194.png,cb5aefb6ce9e0dc819217dd871d7aa23700b5c468a11b56e14e70e6c919210cf,390bc3bf00445d8c54c140740163b45c45563b2a043129493543acd7282807ce,194,0,train,0
777,199,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/199_777.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/199.png,6b40fb10736ca74946a43de23d3e12df76308ddc0edc3429dfb873f99a1f9784,01a831a98b6b049a1e670c32181e7a1dd81a61f6eba53c7797eeb8b792d25480,199,2,train,2
794,211,32,Holothuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/211_794.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/211.png,75cd8a094363f0c842a8cb54b3450169030966508aa5ae903a34190948d6ce6a,9a00e4141c32d3814c68c9b1be151fa995e36080f9f3effe136b3629ed4509f8,211,0,train,0
