annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split,fold_sensitivity
365,89,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/89_365.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/89.png,a8cf2db89dc3b937ac5f5b61f97e84ef3fff0abee4e0a619dfa66a3f783496e5,78fd86999cc59577189f3a537d097b84d71344cfd4384b643ae07c6a6cb7c941,89,2,train,2
366,89,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/89_366.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/89.png,b649b292cccf3825a9fd2af589e88e55dc7b160f5d5ecf09cf2d93f51b058b73,78fd86999cc59577189f3a537d097b84d71344cfd4384b643ae07c6a6cb7c941,89,2,train,2
382,90,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/90_382.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/90.png,7695dc4a40f5c62efbed256cdb48e5719b966377273b1a806f926c5fcfffaa4e,9d249898b551f20f0dac7cbd66c6d80a6b8a16962d29dd9f9b96137f5434bb3b,90,0,train,0
390,94,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/94_390.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/94.png,b4039ffaa307d1ae730bfd4a8613c7ebb01b83b638b7b429980c8665a9d8f4c8,55fe6cf3dc816fe9cceccdf1e988ebe5d2de70e3d216c7c6a5291fcbf68347a4,94,1,train,1
410,97,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/97_410.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/97.png,f3f5349a22f18429efcc54c9ebfa8792591444c3878d9ddc5805a2fb8f2fcf2c,c1bc154edeba3c76b752b20c7f405614d98a1282c8e326bad6254ea23e9f46da,97,2,train,2
412,98,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/98_412.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/98.png,54dda72eeb4b667655b44b244ec83756aeab3102563b38f473e1d885bf565aa9,510b7c3e877e3a83f0755c363cf676d7d0417ec5baaab92d64ea6fbb538cbf2f,98,2,train,2
419,98,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/98_419.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/98.png,5339027cee895e8446c89892896a44ef68c3b72b516c7daded14c4cfaf547454,510b7c3e877e3a83f0755c363cf676d7d0417ec5baaab92d64ea6fbb538cbf2f,98,2,train,2
425,99,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/99_425.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/99.png,33886e13142ca6db1d0e6ddd8d1ffcd278b871be58802f0a67db61c8b19a913a,904cd76776a56b31e2dcf68f8ccf360c33cbc1ff41182ffbb4a11f9dffc6108a,99,5,train,5
426,100,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/100_426.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/100.png,446e4c10fea0ff47011658f9d6b8aa55fc3038d45e6e1b8734c77a57c736a464,d4a5ee971c868e90f37958335f6948be2eadf59761ffd8ec3d08659580323deb,100,2,train,2
437,109,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/109_437.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/109.png,d99ec47c6802b3a75a85062f1b8eb2c9358275493435f0f8fadfd6822fbb3ad5,8c96680d2313dd3a0e9d050fe65fc08f500f0acda36d7743aa22df6920d904f1,109,5,train,5
442,114,42,Metridium farcimen,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/114_442.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/114.png,eecf6219be3591b1daecb4bbb35b1181dbd6c42a7d1f4a8fd0dbb34089f12530,495b38fe704d5d91e57d60a7cf45b533ac26effc966238e70aed465f192e05b1,114,4,train,4
463,119,24,Funiculina,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/119_463.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/119.png,b594f1fbe872ce6d799f1549cd31fc80db476cb64916ee8b545d73d114b84b19,73b113852c892211b7707dee20d15f67db61ad360d73096a158a05add5ad1ee2,119,4,train,4
468,119,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/119_468.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/119.png,d348094e26cda1ded7509de5fcb101511e5d4320196f202b181905988828e908,73b113852c892211b7707dee20d15f67db61ad360d73096a158a05add5ad1ee2,119,4,train,4
475,122,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_475.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,78f35dfbdc0ec6ec7f987d466826923d20b542f3f8129eb84685a60659e635fa,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,2
476,122,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_476.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,33a96ce0d5f5599e52012a20b51e39cdb95e75894d7868e49ac318891c2c8f7f,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,2
494,127,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/127_494.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/127.png,b216a1fc9e2d96b71023e1ae4600937b4f79e75feea886e342cb628c8fba1ef9,622af578392d3904b2df4536109418ed7f3c7e32c7e0eb4c29e49b583adbc3df,127,1,train,1
521,138,47,Octopus rubescens,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/138_521.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/138.png,aaee2c299df34fecf00934771c6b788be583436033fccb76e7d05b58656afa84,aee442916afa5501ab132dd95c5c7deddaa792b9ac408b7d93bb3748897ee57d,138,2,train,2
524,138,69,Sebastes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/138_524.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/138.png,4f1643547bc4ffbd7954e72011bd00846b940ce2cef8ecd12d0792c4e4973121,aee442916afa5501ab132dd95c5c7deddaa792b9ac408b7d93bb3748897ee57d,138,2,train,2
540,142,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/142_540.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/142.png,17ff92acfe8f31b9ce9b71e093d42a2df823fd7958d9f3673e18155625dd5cef,6c45f58f128f661192fc23d05090f6f253be385cd0c19dda52a82141bc06ad68,142,4,train,4
551,147,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_551.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,20619cd3df39f55c5b0c00ca46a87ea3af26f6976cefb4ad85b6aacb1d6d9458,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train,1
556,147,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_556.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,0e5a1b35a0bdc9085b4830a07b4b9f2a351f849e34ef3b409f980fced2fc24b9,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train,1
565,149,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/149_565.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/149.png,ef858e21ec3fbd7db38d6e0d1ce1e6f53dfc6b6a5c1028656a3445edc4400758,b1a5e1c2ca3d2e5baeae8d007cc77df52f19a2516db89852c9caaf701fcbc85e,149,4,train,4
595,158,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/158_595.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/158.png,398083af52e94ce869224729ea2b2e058f859db5a26a67f29b663378bf8e27cd,c0ddd74bb0be1e3d83e5a91b801fcdc2bd9ef296ccbe741a6a8c49ab18f0b878,158,0,train,0
601,161,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/161_601.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/161.png,a79806b2cf28d84642ed3170010749b17cf56af485a11dc8a7851549f3323f32,4694deab0a77fb0b95fdc4443e5441a8558016c172164c706ef357b478614719,161,5,train,5
631,167,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/167_631.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/167.png,10c414c2287a04f6af2b2974aa05a9e9840aeaf0c0815c2b9f7a025aacbbcd7b,c1d6271a0bca45e3c02ec28f5168e2ff31ad434af763487e4d6bf099bccb3520,167,1,train,1
646,167,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/167_646.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/167.png,5bb9d48b6e3c7d2fb5066496d39f535d1c53d6c0ccaecbae2d170366051f0277,c1d6271a0bca45e3c02ec28f5168e2ff31ad434af763487e4d6bf099bccb3520,167,1,train,1
647,168,32,Holothuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/168_647.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/168.png,f8a7b54ae569c5d2ffb8ff4c36412a41f4487ba9b123c12b940cc3edc9acb7b4,0d6d5b1b6a9e0f17e12e631f1f2eb0185130d722acc70c3bcd74d0c3924e6e96,168,0,train,0
677,170,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_677.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,ced406343808f1f7c051eaa7e18e1713647a9396d9def48d5a3312bf5185c3b2,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,4,train,4
685,170,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/170_685.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/170.png,bd509bd61b8d92144682ec4f6b231c0f155022526e7c11033a6b4f5b9a86c9d7,dd16611b1dbfcde7e9147a5572741d279027ed66f4c3d10eed1419b9cf35a86c,170,4,train,4
691,174,35,Isididae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/174_691.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/174.png,efd908f1a7daddc66f8693ce9fba5164ef59c96a28aae28999e12fad612c3b60,a0a28e1d5b50095eeff18ca73f96d36dfa0d09df1651c064216e941ed99057d3,174,5,train,5
695,176,25,Gastropoda,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/176_695.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/176.png,bd00f32e3fead01808207f6754c55859e5b56f434a331a9f09a65f175c9e545a,d71abefa3a4541f165feeac21788d8f0360362f3fbfb6fc1f521ad342d3f02f9,176,2,train,2
776,199,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/199_776.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/199.png,a4b6b44d568a12bcdbbbdc30f77e911064e602dfb1512c63c7c68bd7274af5dd,01a831a98b6b049a1e670c32181e7a1dd81a61f6eba53c7797eeb8b792d25480,199,2,train,2
777,199,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/199_777.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/199.png,6b40fb10736ca74946a43de23d3e12df76308ddc0edc3429dfb873f99a1f9784,01a831a98b6b049a1e670c32181e7a1dd81a61f6eba53c7797eeb8b792d25480,199,2,train,2
808,225,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/225_808.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/225.png,fe893a8294dba1acbe044a087d1fd2fc2374e79864778df281fc43ec25e3502e,5b969bbabb44f517a40e1ee6f76acea485a85fa0d105de9bd9f61fc1835bdcb1,225,4,train,4
826,226,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/226_826.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/226.png,63701e4b9d948d336ea73ac76cdafe828f666f8c121a9d2101f130575e2b3aff,6d0e7e82fa146ef2ba5be25b97b26be7497e29de7c1136c329dd4ae00ef28e64,226,4,train,4
835,227,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/227_835.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/227.png,a64aa32a2ae9604bef9419c7e1310cd0e376abb036b42fc88a6fb9d971f9b6ef,7b907231c187bd8364576add8085e220234cfc4c588b93b58b7a75fa2245a273,227,1,train,1
846,229,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/229_846.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/229.png,3995132a2063c3b8e433698b0f265ad9e1b6999174db6bf79add792cd07476cb,c561badb7dcc5cc41dc4ebb12c4d99d32f1c56072d7ca80049a9713a3dab7f5a,229,1,train,1
847,229,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/229_847.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/229.png,88e331bf6dc9c1967223175ae78e9d32341db2b5b97a9ba4b1f1114601a60162,c561badb7dcc5cc41dc4ebb12c4d99d32f1c56072d7ca80049a9713a3dab7f5a,229,1,train,1
849,230,15,Ceriantharia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/230_849.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/230.png,894f942f3c2887b704fbb546584fa7b431eb211b79fc7f011d6155f8e2c0571d,b5e2810be32a52bc0307bff41be3312a92abd10f06db5bbdff785ce6e6d8bd31,230,4,train,4
871,240,75,Terebellidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/240_871.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/240.png,1a311584c6672aea02591d737648436ad975868fc37523f6e0a6a3ac33a6988e,0b93333280041db414b60f9f1495ee66cf8c3542bcbbc91c66a08db2e6857091,240,5,train,5
883,245,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/245_883.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/245.png,a37109250e0e2510498cfdf0845ba4ec17a9a68286a85aa73ac4719cd8472ae1,92088c9cd346f38a4ade43862848f9a7b83802dabf59161d6f2fd17dcb896595,245,0,train,0
911,253,68,Scotoplanes globosa,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/253_911.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/253.png,fe0e83299859a7b1b5b5ddb8d56bc93493586a0c00ee22a69d7448116ff3e8e3,98a0d56368b7ebb8e27b67330c780d93e369407fc1269aadaacbfad929a2df33,253,4,train,4
912,253,21,Elpidia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/253_912.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/253.png,27c3231d776cef1b66587d2097fd3dfdee5ad65543e53fddb5ca39aea4418438,98a0d56368b7ebb8e27b67330c780d93e369407fc1269aadaacbfad929a2df33,253,4,train,4
916,254,10,Asbestopluma monticola,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/254_916.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/254.png,d153e4df39f3340f65f5a169d1488aec55a206ee3082ec3b4d001545e8a5f7b7,165ee45ee7f5f9c917a8a479a762dfc4d7a36fd24983b9fa8f0acc5d787a8531,254,5,train,5
919,255,54,Paragorgia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_919.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,f94ed91c617daa8b268c3a9b5949d644531bb6c546b056069b93e2922b942178,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,4
923,255,73,Staurocalyptus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_923.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,19a0c28c80df95feae841e6ef8222cad217d88504e4574a34a67ea1af0b07538,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,4
927,255,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_927.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,17a3065024f21fa885c50252646e22fc66e107937267b12d6cfe460ab1110a9e,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,4
931,255,57,Parastenella,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_931.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,e53449056a44420c2735739023f020d4b4ad731b3c85f79c127fec14e569d7a7,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,4
932,255,2,Acanthascinae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_932.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,48e73d1fc4cf30f70144d5fea7b71c52fcefbc1f1e40dcf19a7544701b041352,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,4
970,265,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/265_970.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/265.png,229785c0ef23344ddfb64872d8246f9dea25df14092197f319e32fdc99bfacf9,744289e34c928d77be43d201632c217ad03af0a48560b65d8e9b2c68a6aefeb2,265,4,train,4
