dataset,storage_split,original_split,original_index,label_id,label,path,sha256,width,height,group_id,fold,split
AQUA20,train,train,391,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000391_249d363c0639.jpg,249d363c06393226c1eb9ad0e4f1a881817c25a6c87b6d10b68b35045d6a8ec9,256,256,249d363c06393226c1eb9ad0e4f1a881817c25a6c87b6d10b68b35045d6a8ec9,5,train
AQUA20,train,train,409,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000409_2b0c475ab686.jpg,2b0c475ab686e2d6ae814e7f37eeb60856ffa5e73547e7577e72ac81cda24d64,256,256,2b0c475ab686e2d6ae814e7f37eeb60856ffa5e73547e7577e72ac81cda24d64,6,train
AQUA20,train,train,458,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000458_4c3a1725b7d5.jpg,4c3a1725b7d569d7023769034092529e8d0104217a2dff483aed11057362ce4c,256,256,4c3a1725b7d569d7023769034092529e8d0104217a2dff483aed11057362ce4c,4,train
AQUA20,train,train,465,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000465_5ae79f6eb05a.jpg,5ae79f6eb05abe42087193e9d80571d525168bb867a3e1e64596db984849e2c3,256,256,5ae79f6eb05abe42087193e9d80571d525168bb867a3e1e64596db984849e2c3,4,train
AQUA20,train,train,470,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000470_6842b15bd4a9.jpg,6842b15bd4a9fba39dcce27231ed4bdb34d4fb37f269ceb7afc574c493e74b45,256,256,6842b15bd4a9fba39dcce27231ed4bdb34d4fb37f269ceb7afc574c493e74b45,4,train
AQUA20,train,train,478,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000478_9acafcc7a5e6.jpg,9acafcc7a5e6450ccc6603f4484c5a43025f6e7a4265079b590a696909ac5dd4,256,256,9acafcc7a5e6450ccc6603f4484c5a43025f6e7a4265079b590a696909ac5dd4,5,train
AQUA20,train,train,479,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000479_a417f881bff1.jpg,a417f881bff182958b068df70d5e69ba0347f93b99497850c26c307d3f53f917,256,256,a417f881bff182958b068df70d5e69ba0347f93b99497850c26c307d3f53f917,2,train
AQUA20,train,train,598,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000598_0cfb6aeed936.jpg,0cfb6aeed936a7cc7b655dde53a0a60e9eea28931faf6094c0bb458d790672a3,256,256,0cfb6aeed936a7cc7b655dde53a0a60e9eea28931faf6094c0bb458d790672a3,6,train
AQUA20,train,train,610,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000610_a8b3601eb23d.jpg,a8b3601eb23d79987f19b7495b59bbf10b2fba424921c5946e561577b438a163,256,256,a8b3601eb23d79987f19b7495b59bbf10b2fba424921c5946e561577b438a163,6,train
AQUA20,train,train,617,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000617_d43dea9cde1f.jpg,d43dea9cde1f6288a7a8147cc295bda78e4f0d3db6ff4e0b4c2c8dce8e944da7,256,256,d43dea9cde1f6288a7a8147cc295bda78e4f0d3db6ff4e0b4c2c8dce8e944da7,6,train
AQUA20,train,train,621,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000621_2ae8434bad71.jpg,2ae8434bad7143eab8835378dac9aaceaeee90ed4844ef7586fe7b312d7d9dd9,256,256,2ae8434bad7143eab8835378dac9aaceaeee90ed4844ef7586fe7b312d7d9dd9,4,train
AQUA20,train,train,641,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000641_de27896c0281.jpg,de27896c02817274997e3fbff7ff28725a6b4ba417012154f29e6f1c874bd254,256,256,de27896c02817274997e3fbff7ff28725a6b4ba417012154f29e6f1c874bd254,5,train
AQUA20,train,train,668,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000668_703fe72163a0.jpg,703fe72163a0ca452c6e1a75bef8ebdd3aae78efb0d403781a5857cb0055c850,256,256,703fe72163a0ca452c6e1a75bef8ebdd3aae78efb0d403781a5857cb0055c850,2,train
AQUA20,train,train,713,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000713_f1d64d641088.jpg,f1d64d641088faee9b93ea020f3017a587c36b4a744245867fb41035f398b6d7,256,256,f1d64d641088faee9b93ea020f3017a587c36b4a744245867fb41035f398b6d7,3,train
AQUA20,train,train,771,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000771_c79d4316914b.jpg,c79d4316914b94f05cb5864a624fdcc6cca1d9f853dc9d2853c93f8b4c8de521,256,256,c79d4316914b94f05cb5864a624fdcc6cca1d9f853dc9d2853c93f8b4c8de521,3,train
AQUA20,train,train,805,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000805_d4d21817d4ac.jpg,d4d21817d4ac3dcaae357601abf9efd87172b1a3010f8177bc1152192ef81f94,256,256,d4d21817d4ac3dcaae357601abf9efd87172b1a3010f8177bc1152192ef81f94,2,train
AQUA20,train,train,907,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000907_9381dce6066b.jpg,9381dce6066be88158b6429df302f1dc65ab515e1a412a8d893a9f6efbc93265,320,240,9381dce6066be88158b6429df302f1dc65ab515e1a412a8d893a9f6efbc93265,6,train
AQUA20,train,train,927,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000927_b549cc9870b3.jpg,b549cc9870b395427e4b705a3a9ff926170d989dbdef605eb008ea4ee228fe5f,320,240,b549cc9870b395427e4b705a3a9ff926170d989dbdef605eb008ea4ee228fe5f,6,train
AQUA20,train,train,935,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_000935_01f83ed50583.jpg,01f83ed505835272c4d5218b1df3953f2bef2e410a304bd5dc7c28a13f23a36b,320,240,01f83ed505835272c4d5218b1df3953f2bef2e410a304bd5dc7c28a13f23a36b,5,train
AQUA20,train,train,1010,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001010_e4fcb0403eb7.jpg,e4fcb0403eb73c921cbc674f5c717871b4c49b7c86f372b801fa815ade6f1b0e,320,240,e4fcb0403eb73c921cbc674f5c717871b4c49b7c86f372b801fa815ade6f1b0e,4,train
AQUA20,train,train,1026,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001026_697e71801a70.jpg,697e71801a706e91977d48cedc49386547ad8d665f7900abb1e7f882a22c25d2,320,240,697e71801a706e91977d48cedc49386547ad8d665f7900abb1e7f882a22c25d2,3,train
AQUA20,train,train,1049,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001049_10ba1fa11c47.jpg,10ba1fa11c477e12de1214512ba2e22072d5e27d150bf9a4df6c6aa26a052569,320,240,10ba1fa11c477e12de1214512ba2e22072d5e27d150bf9a4df6c6aa26a052569,4,train
AQUA20,train,train,1062,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001062_13b2235408da.jpg,13b2235408dabc03041c6315d124c2ff96d7b58d249d9b090b2e66e6ad338fdb,320,240,13b2235408dabc03041c6315d124c2ff96d7b58d249d9b090b2e66e6ad338fdb,5,train
AQUA20,train,train,1077,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001077_07aab10c099d.jpg,07aab10c099d41c53cdd2083665561925ff4398785cf11578aa5159fdea4c69c,320,240,07aab10c099d41c53cdd2083665561925ff4398785cf11578aa5159fdea4c69c,6,train
AQUA20,train,train,1105,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001105_75e4b0194910.jpg,75e4b0194910bba273a62b0469d5e8e3b24223cf2657ac4578ecd98855fef774,320,240,75e4b0194910bba273a62b0469d5e8e3b24223cf2657ac4578ecd98855fef774,4,train
AQUA20,train,train,1157,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001157_a97fa7c79593.jpg,a97fa7c795930c9119f5c5de128f1aefbe34ebfb4f358d740285584759cbe19f,320,240,a97fa7c795930c9119f5c5de128f1aefbe34ebfb4f358d740285584759cbe19f,6,train
AQUA20,train,train,1172,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001172_e947034fd2f8.jpg,e947034fd2f8064d26e80685c1a1ad53972fb8150322be3a3789c0a2200aa5c1,320,240,e947034fd2f8064d26e80685c1a1ad53972fb8150322be3a3789c0a2200aa5c1,6,train
AQUA20,train,train,1189,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001189_852b728140ed.jpg,852b728140ed011035204459cb0509a4c01f1ba307c7fb798894721ad1c6ae11,320,240,852b728140ed011035204459cb0509a4c01f1ba307c7fb798894721ad1c6ae11,6,train
AQUA20,train,train,1233,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001233_b8370bba1519.jpg,b8370bba1519f50383356ac1cf2a648731e76db6fb5d1add76b55862b76338cd,320,240,b8370bba1519f50383356ac1cf2a648731e76db6fb5d1add76b55862b76338cd,4,train
AQUA20,train,train,1241,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001241_ade4ec4f40e5.jpg,ade4ec4f40e57069f0817c6893086c383f83d9a32bcdf95d788afa1672450526,256,256,ade4ec4f40e57069f0817c6893086c383f83d9a32bcdf95d788afa1672450526,2,train
AQUA20,train,train,1314,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001314_f06a40f107ea.jpg,f06a40f107ea5c23c77c08c8b96bdf1fcf5861b4427c0c0686b0f3688f9fa8f1,320,240,f06a40f107ea5c23c77c08c8b96bdf1fcf5861b4427c0c0686b0f3688f9fa8f1,5,train
AQUA20,train,train,1318,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001318_69a9f8b3b633.jpg,69a9f8b3b6333e20a52043fba720506ef60901e8dc2dc045df66fa23830ae654,256,256,69a9f8b3b6333e20a52043fba720506ef60901e8dc2dc045df66fa23830ae654,2,train
AQUA20,train,train,1370,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001370_d2aa608df83b.jpg,d2aa608df83bdfeeeb92c1d7814952b548cb8b2dd81b2cc394b4e2b7bab5d80f,320,240,d2aa608df83bdfeeeb92c1d7814952b548cb8b2dd81b2cc394b4e2b7bab5d80f,6,train
AQUA20,train,train,1373,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001373_0a8b55989195.jpg,0a8b55989195ef42375cbcc6b669be8b2f9b7f21269c5828ff64ffebbe49d660,320,240,0a8b55989195ef42375cbcc6b669be8b2f9b7f21269c5828ff64ffebbe49d660,5,train
AQUA20,train,train,1449,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001449_c725e665d7bd.jpg,c725e665d7bdee3be18b075a09a2a6390362ce987fcf4ed5b639605ef6bb2b3b,320,240,c725e665d7bdee3be18b075a09a2a6390362ce987fcf4ed5b639605ef6bb2b3b,2,train
AQUA20,train,train,1461,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001461_42d92618793f.jpg,42d92618793f05a6f1311aaa314b1875803af60c3bdd4e9ce995a5087aa0512f,320,240,42d92618793f05a6f1311aaa314b1875803af60c3bdd4e9ce995a5087aa0512f,2,train
AQUA20,train,train,1495,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001495_58be8103b75a.jpg,58be8103b75ab21e19103b3f1843c7b981733e70c40e69e8416c165c136a1302,320,240,58be8103b75ab21e19103b3f1843c7b981733e70c40e69e8416c165c136a1302,3,train
AQUA20,train,train,1525,0,coral,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/00_coral/train_001525_d3264a654cb7.jpg,d3264a654cb712072b06fa8a1ea5ec0a4630d5325211d0d2f3c1bbe3bd767ea3,320,240,d3264a654cb712072b06fa8a1ea5ec0a4630d5325211d0d2f3c1bbe3bd767ea3,2,train
AQUA20,train,train,1584,1,crab,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/01_crab/train_001584_a651576e50ff.jpg,a651576e50ff1517528cfaadbef0ae7a68736c7b62a36940938df3b952709b6c,256,256,a651576e50ff1517528cfaadbef0ae7a68736c7b62a36940938df3b952709b6c,4,train
AQUA20,train,train,1638,2,diver,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/02_diver/train_001638_a3f2b18f6ffd.jpg,a3f2b18f6ffdcccde29ef6e61b67a8e4638e4105c7994bc88fadac57924f8062,256,256,a3f2b18f6ffdcccde29ef6e61b67a8e4638e4105c7994bc88fadac57924f8062,3,train
AQUA20,train,train,1643,2,diver,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/02_diver/train_001643_1c42d73ae7b4.jpg,1c42d73ae7b4b2ee3b53a3f13b4de68c86ae2453be7d69cf2ba38de77dc0aa89,320,240,1c42d73ae7b4b2ee3b53a3f13b4de68c86ae2453be7d69cf2ba38de77dc0aa89,4,train
AQUA20,train,train,1706,3,eel,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/03_eel/train_001706_be238806953d.jpg,be238806953dfb6846c11436c9841d2dbbcdad0894894b78294216bb7107563c,256,256,be238806953dfb6846c11436c9841d2dbbcdad0894894b78294216bb7107563c,2,train
AQUA20,train,train,1718,3,eel,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/03_eel/train_001718_4f1b616fc245.jpg,4f1b616fc245458e7f0b0d49c947e2eb4e446e1d0017edc10368947ae12dd278,256,256,4f1b616fc245458e7f0b0d49c947e2eb4e446e1d0017edc10368947ae12dd278,2,train
AQUA20,train,train,1753,3,eel,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/03_eel/train_001753_2db0337851c6.jpg,2db0337851c62fcf93bed6664dbdfd828a5dead499ca9e935f73178ba99f58ff,256,256,2db0337851c62fcf93bed6664dbdfd828a5dead499ca9e935f73178ba99f58ff,4,train
AQUA20,train,train,1798,3,eel,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/03_eel/train_001798_04b47f109ccd.jpg,04b47f109ccd162c21d4ca08a9ac9b75167203dc526a86e11cc3a45d57894730,256,256,04b47f109ccd162c21d4ca08a9ac9b75167203dc526a86e11cc3a45d57894730,2,train
AQUA20,train,train,1817,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_001817_0e9775c08069.jpg,0e9775c08069c50bc9552d64b6b36d1abb584696be173361dcc3aed41fd20c47,256,256,0e9775c08069c50bc9552d64b6b36d1abb584696be173361dcc3aed41fd20c47,5,train
AQUA20,train,train,1827,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_001827_c7c15467cb29.jpg,c7c15467cb29667d3b5c48c5dd2857b1e9c8a4c8010109e56118b8099d86f671,320,240,c7c15467cb29667d3b5c48c5dd2857b1e9c8a4c8010109e56118b8099d86f671,6,train
AQUA20,train,train,1887,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_001887_90e94b351a5c.jpg,90e94b351a5cd6ef4b0cfabcff8f6868b857677948d171c7f07ad13c3acfee60,320,240,90e94b351a5cd6ef4b0cfabcff8f6868b857677948d171c7f07ad13c3acfee60,4,train
AQUA20,train,train,1961,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_001961_1be06fd9bb37.jpg,1be06fd9bb37b41b3c9fc96010ee406f2ffc1e9b9c2a0528321ec740b372c100,320,240,1be06fd9bb37b41b3c9fc96010ee406f2ffc1e9b9c2a0528321ec740b372c100,6,train
AQUA20,train,train,1991,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_001991_f613ee460fc8.jpg,f613ee460fc809298bf5ad143d082f01a4faee2f1d3777e9290672448a8428cf,320,240,f613ee460fc809298bf5ad143d082f01a4faee2f1d3777e9290672448a8428cf,4,train
AQUA20,train,train,1992,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_001992_043d429d1372.jpg,043d429d13723d6e7fb5abb6f62e70bb250976a6fbb5bafbb8ab773f282b63f3,320,240,043d429d13723d6e7fb5abb6f62e70bb250976a6fbb5bafbb8ab773f282b63f3,3,train
AQUA20,train,train,2039,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002039_b1c99997cc80.jpg,b1c99997cc808258b39727335d270938753ff15e94072f5528031018279d28e5,256,256,b1c99997cc808258b39727335d270938753ff15e94072f5528031018279d28e5,4,train
AQUA20,train,train,2093,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002093_8664e9dbcabd.jpg,8664e9dbcabd3a42af09ec6e8168dc46a12801c404983981ff74cb88d87bcf2b,256,256,8664e9dbcabd3a42af09ec6e8168dc46a12801c404983981ff74cb88d87bcf2b,4,train
AQUA20,train,train,2117,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002117_235fa0a03c76.jpg,235fa0a03c767e5eb96939e634f44f203e471cfcbed212224453c1a65caa16cd,256,256,235fa0a03c767e5eb96939e634f44f203e471cfcbed212224453c1a65caa16cd,2,train
AQUA20,train,train,2139,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002139_5a93c0321a57.jpg,5a93c0321a57020d6a986ce8b8e7138b35611c3c0a275a48b48e06d3ef30b691,256,256,5a93c0321a57020d6a986ce8b8e7138b35611c3c0a275a48b48e06d3ef30b691,4,train
AQUA20,train,train,2182,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002182_658d61e0bee2.jpg,658d61e0bee2ec4f8b0a3bf5703eaa53a1d3da217135f99547d3bf2299b50a99,256,256,658d61e0bee2ec4f8b0a3bf5703eaa53a1d3da217135f99547d3bf2299b50a99,5,train
AQUA20,train,train,2222,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002222_48ffc13c4d49.jpg,48ffc13c4d49b53d1e5c5a73b88204be2bc4eaa252a70650dca442e4b1493ece,256,256,48ffc13c4d49b53d1e5c5a73b88204be2bc4eaa252a70650dca442e4b1493ece,5,train
AQUA20,train,train,2227,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002227_b72e3191b11b.jpg,b72e3191b11b7134bb0af79e3bcc1e95d8a596ad335dcefdc11eb46b34d534fd,256,256,b72e3191b11b7134bb0af79e3bcc1e95d8a596ad335dcefdc11eb46b34d534fd,5,train
AQUA20,train,train,2235,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002235_32d9a62ffa76.jpg,32d9a62ffa7643aa2b64776d84da7e8d151d61b8fc98dd0a60a3770be98ae2a4,256,256,32d9a62ffa7643aa2b64776d84da7e8d151d61b8fc98dd0a60a3770be98ae2a4,4,train
AQUA20,train,train,2310,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002310_6d018514025a.jpg,6d018514025a4afdcbc4f01af8da9171fc7f57c03371c06cda37b6e5318f3e7d,256,256,6d018514025a4afdcbc4f01af8da9171fc7f57c03371c06cda37b6e5318f3e7d,5,train
AQUA20,train,train,2315,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002315_168b4f2732f7.jpg,168b4f2732f7c1b8be284b82d0162c5648832056df37fde90c459d9fb7afa389,256,256,168b4f2732f7c1b8be284b82d0162c5648832056df37fde90c459d9fb7afa389,6,train
AQUA20,train,train,2320,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002320_397315a75f60.jpg,397315a75f60c8c28621c56e04fde47ea28c4ff19a0b048a82c2b59cf2ba8b87,256,256,397315a75f60c8c28621c56e04fde47ea28c4ff19a0b048a82c2b59cf2ba8b87,5,train
AQUA20,train,train,2333,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002333_11040c7d0f58.jpg,11040c7d0f58656081d1abc38d2510f83464c93bc221369d502014b4271c7077,256,256,11040c7d0f58656081d1abc38d2510f83464c93bc221369d502014b4271c7077,6,train
AQUA20,train,train,2356,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002356_bbe16487b87c.jpg,bbe16487b87c79ff1c7b6535cf83e43ff458b84586c338482f9655b1709c730f,256,256,bbe16487b87c79ff1c7b6535cf83e43ff458b84586c338482f9655b1709c730f,4,train
AQUA20,train,train,2367,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002367_b1dce28ba996.jpg,b1dce28ba996896a47f8549ad9c27c9067f507a1e447e2f3ddb92268f6bd35fe,256,256,b1dce28ba996896a47f8549ad9c27c9067f507a1e447e2f3ddb92268f6bd35fe,5,train
AQUA20,train,train,2378,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002378_e19fa3d25250.jpg,e19fa3d2525013f8dce4692f371481ca2836e3d137f85aebb40f68f885d1ed61,256,256,e19fa3d2525013f8dce4692f371481ca2836e3d137f85aebb40f68f885d1ed61,3,train
AQUA20,train,train,2448,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002448_e1f7aaa3b77c.jpg,e1f7aaa3b77c3e171edaaae9ac3c5a518c54457c98b7fba939e37ab32e1a99d6,256,256,e1f7aaa3b77c3e171edaaae9ac3c5a518c54457c98b7fba939e37ab32e1a99d6,4,train
AQUA20,train,train,2460,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002460_7e9920495105.jpg,7e9920495105091e457f8ace2d898c5613a738a612d3e2183981b87c7dcf3493,256,256,7e9920495105091e457f8ace2d898c5613a738a612d3e2183981b87c7dcf3493,5,train
AQUA20,train,train,2541,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002541_ba23b8c7761d.jpg,ba23b8c7761deaf10a5f221ef5c26af0858610f9e8a5cbccee1a7a5a9f65a3af,256,256,ba23b8c7761deaf10a5f221ef5c26af0858610f9e8a5cbccee1a7a5a9f65a3af,6,train
AQUA20,train,train,2553,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002553_ee61e3c71884.jpg,ee61e3c718848e652c2650ce5b57f1c5b0b878c80c081c6c180994724688869a,256,256,ee61e3c718848e652c2650ce5b57f1c5b0b878c80c081c6c180994724688869a,5,train
AQUA20,train,train,2560,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002560_6cb1f8adbc13.jpg,6cb1f8adbc13159481fb3448c0c8a028af61f449427d3e5b72add602de7bef17,256,256,6cb1f8adbc13159481fb3448c0c8a028af61f449427d3e5b72add602de7bef17,4,train
AQUA20,train,train,2572,4,fish,/home/tahiti/MARINE_DATASETS/AQUA20_PREPARED/images/train/04_fish/train_002572_af7820595373.jpg,af78205953738309845b95721268aed679d67c1d5927a00b2faac9cb86e0941b,256,256,af78205953738309845b95721268aed679d67c1d5927a00b2faac9cb86e0941b,6,train
