annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split,fold_sensitivity
116,39,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/39_116.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/39.png,c5d918bbfcfc11c938350da65a064add2d7297b42eb4863ad1d753bb4537cdd3,ee920379c24cae68b526bb636d1a203caa4f994aec7a179c8f419c39e36c53b1,39,3,train,5
126,40,38,Liponema brevicorne,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/40_126.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/40.png,72e86ca8f0756b0c1b130696130be08866df80ce557bb39c964a230165522a3f,68c22229eaa003a9e04eaaa6c859ca153239efca0bfff75223c47eb3b7952cf5,40,1,train,4
147,41,30,Hexactinellida,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/41_147.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/41.png,37ba36989f2d52dfd61752835fa04a44fcc09f3620b8a89505c40103f4e49806,7844c7c330f98280a21fddd51ab5a6a33a11daec0049397398f75e45f8664107,41,1,train,0
148,41,4,Actinernus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/41_148.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/41.png,8ba70fc8fe32ad603aafaed72476b17651b852576b9b36e76b1b41a768cc1310,7844c7c330f98280a21fddd51ab5a6a33a11daec0049397398f75e45f8664107,41,1,train,0
152,41,76,Tunicata,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/41_152.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/41.png,2a67913e1c935f6f97b4953ef022ea78eb95a781a4625ed5d3bf61fce19b097c,7844c7c330f98280a21fddd51ab5a6a33a11daec0049397398f75e45f8664107,41,1,train,0
156,41,53,Pannychia moseleyi,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/41_156.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/41.png,ee96bdd4ee8309bd1e2c211375f0da2437933dce90feb45f262279375b64871d,7844c7c330f98280a21fddd51ab5a6a33a11daec0049397398f75e45f8664107,41,1,train,0
163,41,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/41_163.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/41.png,b419f4a72f4283692b5691d6060ad056d44b491cd25e6183c8734358e13b9261,7844c7c330f98280a21fddd51ab5a6a33a11daec0049397398f75e45f8664107,41,1,train,0
171,42,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/42_171.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/42.png,f5b87f9517d94a02f304f73ce4b0d0c6448701f821d0383827b45e17e0728ee9,8efed53c7a1bbd0074da0f71b82f125524d20b5c28d56ef1bc95fd657057b965,42,2,train,0
177,43,12,Benthocodon pedunculata,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/43_177.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/43.png,47eb1ffd458ce61e64cd2b90e4e7afeff1014930329b57a94ba1ab94fdb55505,3de41178c6b14adfd10d0968b3c9c7deafaf9d63a96963d59a838301476bec93,43,5,train,5
195,46,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/46_195.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/46.png,48103108109dfb42a0297bfd0c63d2ec55ef99651d787a5be68d69b78c2eb107,0e3a77f5eb3817a78c45ab0d5e4837646cf9f5e4c09ce187b7fc2a7c92d81d5f,46,5,train,0
218,48,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/48_218.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/48.png,bfcbb9523795b4122754347670825fbe75269bb6218479a68a0721bfddef69eb,2bbe46f45511b51ce47a921a457672c82b13bf7e7dd7573ec7ee2d8c577e423c,48,5,train,5
231,55,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/55_231.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/55.png,9315b5bb836040bb7802ce94cb9bcb409fcd662de888609c313991feb91324a8,fe8d27482b1950341d4f1cfc5fa1f83f47038d3ba648ee62aa419a0e4e930ac1,55,4,train,3
237,56,22,Farrea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/56_237.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/56.png,5f6015448761aeafffe9f05b73c6495937f84047bc8f4a8b25f68b9e903a3514,65055ef3a7584fe09985080d3c2c22d8f88f9fe49778907904476ece09209ad7,56,5,train,4
241,60,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/60_241.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/60.png,6d1b6b16528000218486c53bb7e16c93809e6b86182bec74672501c5b52e5700,afb58c1eac5ae4298966f6845ef02f8a3f7fe072ae55d11ecc11feeabd9aab46,60,3,train,2
244,61,29,Heteropolypus ritteri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/61_244.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/61.png,7eda6d2b88b57cacbd78d869e0724156b5c803312c39c726d81a85ddc9837f72,4df3dd2d6def1c2ca087ab3dbfec7a12f20cf391d93cf352007a0392264ec773,61,5,train,5
322,75,35,Isididae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/75_322.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/75.png,dea433ce952aaa05dcac25e11e4751b072fe88e7c09f5613b5c9f390a2df8028,ea60f62b86734b3585bca46d57bbea431a1b768c4818c090c426ef7dacd643f3,75,3,train,2
339,85,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/85_339.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/85.png,a3074757fdc3028324225d9ba2b37344051d16977e67308b53be1a2117fb3de4,8002450899987e95a12d18a39edf7ade23ae52f0814ad58cc69eb179c1f0a7b7,85,5,train,4
372,89,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/89_372.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/89.png,eedbbe6c2f487eecbf9c0b3b044b5a15f1867baa03de8af1b20fd06e86a363f3,78fd86999cc59577189f3a537d097b84d71344cfd4384b643ae07c6a6cb7c941,89,2,train,2
406,96,45,Munnopsidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/96_406.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/96.png,33c1d3668fe6082757160704957d8f69751a3dfb2aadd08a04e7b75ed7dbc947,7ae05f659f322f5e646601c320b004b380a7f6a4e58a180d95899726b8a33c04,96,4,train,4
419,98,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/98_419.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/98.png,5339027cee895e8446c89892896a44ef68c3b72b516c7daded14c4cfaf547454,510b7c3e877e3a83f0755c363cf676d7d0417ec5baaab92d64ea6fbb538cbf2f,98,2,train,3
434,107,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/107_434.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/107.png,ea0681ffa530427e186562c4953c7cd0ee72fb250df3704282cbd85107f4f9e5,af9a9204d96d760b80adc7287efcc9fc8751c3ef578fd5cebda1a4e342f2a703,107,6,train,5
442,114,42,Metridium farcimen,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/114_442.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/114.png,eecf6219be3591b1daecb4bbb35b1181dbd6c42a7d1f4a8fd0dbb34089f12530,495b38fe704d5d91e57d60a7cf45b533ac26effc966238e70aed465f192e05b1,114,4,train,5
445,116,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/116_445.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/116.png,77644ee1908da776cfbb49cc2134e87cf476bf5818ed4128d758c9b9f736b8ca,974be4f3a007cd738f637ab25cd54e9390dcb76bf8248d570634a47b7ed3bf90,116,6,train,5
454,116,73,Staurocalyptus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/116_454.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/116.png,31ac82b3c8b39c60825d393170e2976386ca80067a77fb980aea7c3cace4ae8f,974be4f3a007cd738f637ab25cd54e9390dcb76bf8248d570634a47b7ed3bf90,116,6,train,5
467,119,25,Gastropoda,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/119_467.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/119.png,11689febadc1592630a5aa63a88579de34720651845099c2f1312b822de6f578,73b113852c892211b7707dee20d15f67db61ad360d73096a158a05add5ad1ee2,119,4,train,0
473,120,13,Brisingida,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/120_473.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/120.png,f23b8cd347081e2ae4e28b198e0ef1654076b037e5784f5fa093fcfdbb97378a,d2ad852ff7a1c803c46c2990b94b694a369e3b1181bc99defe712a38f61f367d,120,2,train,5
476,122,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_476.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,33a96ce0d5f5599e52012a20b51e39cdb95e75894d7868e49ac318891c2c8f7f,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,5
501,132,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/132_501.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/132.png,6ef48cbb7bc85b47695dc7ead959cb4271757ff2fc688642333260c57d51a0b5,cfb035e605f81bf83cc1c59e96b53ab71028d273543981284eb7a4f91d8d3f83,132,2,train,2
528,139,45,Munnopsidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/139_528.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/139.png,8f3111a03895e07836c0fd9031877c74f988b035f7bb3a0a36a5be35417caea1,b0d50a94655789cfdb8dbc3f0e7d79dbd011d9a63bce8de5f0d9e3eb47140870,139,5,train,3
535,140,62,Psolus squamatus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/140_535.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/140.png,05fbb1e0a7b9214d27645569f0a5a16e14a54dbb61902ceb6cdcf6ee99f4314d,cddbf46ed420b0e9c068ad46bfa34d87cdf1b15350a9bc5e7002b5c560956c91,140,4,train,2
537,141,34,Isidella tentaculum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/141_537.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/141.png,899ba57fdaf63cbc0562aef1a10ce65eb0cbd082b28c442cfbd8f462724d7dbc,4849c1b5bb832878f03c7927165d68a81a01058468a810d643ac1923c9f5ec55,141,6,train,4
543,143,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/143_543.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/143.png,9c4652f78a298877c71a54a80c54e5a1db680c6f1342132e36bdaac946fab4f1,4939cf44aaf4719c58b870085181f6d1c90ddc5963d9e9cafefec6196b57fa23,143,5,train,5
564,149,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/149_564.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/149.png,27e59fcb889294107d7588e96ce8685a981ed0473c40d645488b1674519e4fd2,b1a5e1c2ca3d2e5baeae8d007cc77df52f19a2516db89852c9caaf701fcbc85e,149,4,train,3
569,150,3,Acanthoptilum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/150_569.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/150.png,615b048afee9bc51ceaf90d0fece709a3d958f3c22d08b94c18b175ab3982c86,ebe1317f3aaea12bd2a0b3818f6b6eeb41f9fa42f60ca811e51311712ea09b98,150,0,train,4
592,157,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/157_592.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/157.png,d1d44abd6d0827cdb077ec614c7e7f523cf68506770696ccb1c86d83a3204ce4,3d5207e88b9acb1b54086c65e66c7c3f40f6b3479bb28c48284b249fdaf62924,157,4,train,5
596,158,38,Liponema brevicorne,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/158_596.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/158.png,3e62733515d7e929f72bed73b3f399938613696aab6084f71773b02e675b9146,c0ddd74bb0be1e3d83e5a91b801fcdc2bd9ef296ccbe741a6a8c49ab18f0b878,158,0,train,4
619,165,29,Heteropolypus ritteri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/165_619.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/165.png,14ef90439beb298ff062f12458848f44069cdec82b6b61afcb2eaf6b4d29a933,1da9e9789e5d1d3c2f69306de50baea12b5b051ea56fe69e17acd29254a38351,165,5,train,0
652,169,16,Chionoecetes tanneri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/169_652.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/169.png,72e3b2e98f67705336bd85a18efeaec3ec98dbd5df9b10eb3bdd96fb26d1e411,812282f4573ccf08c2023b572bc750e2419579365aa93e0bc7e00c8b936db204,169,1,train,5
658,169,22,Farrea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/169_658.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/169.png,1a4c0dd3333b858558c1e875ab5f7d49eda6018af69bc7e27fb5f13e881c47eb,812282f4573ccf08c2023b572bc750e2419579365aa93e0bc7e00c8b936db204,169,1,train,5
693,175,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/175_693.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/175.png,ddc5c1f7eef3fdc2c21b20ed1319af231f9c1d6385f80bb0e93d67c29cfca474,93d7e2d2ca89538298a0f9ab609ed7b093382dca46b6b693c858a436ede3b7fc,175,1,train,2
701,176,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/176_701.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/176.png,ce41940c80bd889c0429b717b48e6ee870845958eeedfccdfb083babedaca2fb,d71abefa3a4541f165feeac21788d8f0360362f3fbfb6fc1f521ad342d3f02f9,176,2,train,4
712,182,35,Isididae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/182_712.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/182.png,9bb6d3ff960648e25a56c0ac755f4c96a4c8d3c43e3c1c99da005fbbfb37bf6e,97525f65aef88cda69415d7139ad0a8a16721db84600ab96522741c7bcbc3ccb,182,3,train,3
715,183,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/183_715.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/183.png,a96f1123b5b65915796c6897995ac9fc097daa9830fe1451f06abd0000615670,9a247818a7b88cd8402324c5076f63ae8c5877bcd78225d823b5bd7a9c6199b5,183,0,train,0
731,189,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/189_731.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/189.png,a65af443be56cd3ed80a0ee0a6de3b6ab961b52ef6a111bc63b6c8b560a4ab8c,9c26eaf80343acde3a3439d9748a150973d9c1803dfe70bbc97242f83aeb18ba,189,2,train,5
737,191,29,Heteropolypus ritteri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/191_737.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/191.png,f688ba9dd7d78bd3d459d3e2c448d7bf1dfedff02426d247e7d1292064784ecd,8633e2686c46cb5d386e7cbc1f304cc855aeef31eaaf83edd2798667e5bdeeba,191,6,train,3
743,192,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/192_743.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/192.png,bc1295ac3a036633f146c0da6c8ede4e47126d84dc8a3f96ed8aedb8d2696051,925c687cd1bd1683dcaff895320edf616116fbffa3e65cc57b7e4c36bdeafe1c,192,3,train,4
746,192,71,Sebastolobus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/192_746.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/192.png,9b34e82a790ed38dd455d755512a8f8a9035ff1418fd91ce6366a4a4250afa1f,925c687cd1bd1683dcaff895320edf616116fbffa3e65cc57b7e4c36bdeafe1c,192,3,train,4
749,192,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/192_749.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/192.png,c9ea0a241f39fcc0184cbc9dbf001e70096efcbb5fb0a3c7837e1f0508e03f56,925c687cd1bd1683dcaff895320edf616116fbffa3e65cc57b7e4c36bdeafe1c,192,3,train,4
757,193,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/193_757.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/193.png,c0be2c93d4cace7c38a86d11e4f9247d54bef8a33766488f0b1d1f3ad24d03f8,737dc29879839453ceca5b34dd50c6f936bc31fa468c00ec3f03c5f3895e4834,193,2,train,5
780,200,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/200_780.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/200.png,4fca3203b929f6d9cb5a947fcfa060d61eef40f91c0f45f42d15293749b6a29f,d4b4b2df498c8480d7cab0968f4e031e298924ac6151d9fe947431478b1bba16,200,3,train,5
782,202,53,Pannychia moseleyi,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/202_782.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/202.png,fb68dca7064833404450485683672281ef351c89f916ae6b2c4c3dd3f5c8f576,f6bf8a900300c00cd75ce4a3b5fc4b210f25866278698512e841c4906454a34f,202,1,train,2
793,211,53,Pannychia moseleyi,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/211_793.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/211.png,9ed4e579f974f8735bbf912ade29cf8c99f797c8aef5e341fec3d1092ccdcab9,9a00e4141c32d3814c68c9b1be151fa995e36080f9f3effe136b3629ed4509f8,211,0,train,3
797,214,8,Apostichopus leukothele,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/214_797.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/214.png,d9a88bf349ebea15b7506ba933d74e9fb104fb7bba01ed529ebd2906ff5ab56d,3d4b5f5b741a908c2c83bc9b9a443ab4780d53cf08d3efb86e382415664e8b64,214,2,train,4
804,221,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/221_804.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/221.png,f490f1da9f73d5a77f2c864dc63a5800ddffb22af4ae0778754bb82d4456e47a,672c871431fe25fd0a0de63373969d440ac21085a65e2279a3cf75780c04d997,221,0,train,4
840,228,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/228_840.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/228.png,e31a347d591b76f6e81e45da975549d309c51d495cc81c7ee8101e4623c68e88,28cd5af8d0331088af305b7c07a335a4378bc1e6d9a88235cbb420ddf9cc736d,228,5,train,3
881,245,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/245_881.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/245.png,c4e6e327b6a2c98a480df26de38512467e65868888dba2e6e421b3a09e61f5ba,92088c9cd346f38a4ade43862848f9a7b83802dabf59161d6f2fd17dcb896595,245,0,train,5
893,247,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/247_893.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/247.png,37b3d962d75ed04225fac5379bbec2d522581fd3e419e3f88c4dd4576bedea7c,7add665d1b4de7417f85ee198b473da095aeb0d4b0b211ab22ba790d6d9c9c7a,247,0,train,5
910,253,21,Elpidia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/253_910.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/253.png,18aeb1ff192ae64393055bd8dbcd533a59c4ab5bedc62c2468958fd81964f15d,98a0d56368b7ebb8e27b67330c780d93e369407fc1269aadaacbfad929a2df33,253,4,train,4
921,255,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_921.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,693a0866d1b996f1d2907b1ad4a350c09cd0c3e03a3fbc09b3275a7c491e13bb,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,3
927,255,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_927.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,17a3065024f21fa885c50252646e22fc66e107937267b12d6cfe460ab1110a9e,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,3
948,259,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/259_948.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/259.png,0b49189ffed1c7263aa394daddffdeef9702b3d176a3a194fc7cfc7175f0da03,25c0aa508a55b69ae580c888fcf6247be59e1b23c4be1ee7eaf93a2c7bc5a7e7,259,0,train,5
951,260,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/260_951.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/260.png,703cd5ec21afb097abf0a77d8acdb4b861e8beb6ca6c270a1abff764b90076de,d55690cbe54832a0bfa640dc4400512f99ed85f89afd64963d276caf23e7d902,260,1,train,4
