annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split,fold_sensitivity
147,41,30,Hexactinellida,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/41_147.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/41.png,37ba36989f2d52dfd61752835fa04a44fcc09f3620b8a89505c40103f4e49806,7844c7c330f98280a21fddd51ab5a6a33a11daec0049397398f75e45f8664107,41,1,train,2
148,41,4,Actinernus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/41_148.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/41.png,8ba70fc8fe32ad603aafaed72476b17651b852576b9b36e76b1b41a768cc1310,7844c7c330f98280a21fddd51ab5a6a33a11daec0049397398f75e45f8664107,41,1,train,2
156,41,53,Pannychia moseleyi,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/41_156.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/41.png,ee96bdd4ee8309bd1e2c211375f0da2437933dce90feb45f262279375b64871d,7844c7c330f98280a21fddd51ab5a6a33a11daec0049397398f75e45f8664107,41,1,train,2
220,50,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/50_220.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/50.png,5586706c985ec84447a36a7ac80c9e59dbe22fd1a9a4617a5e72ae5e85ada4a4,ed518105ea4c686d251dd10383861b5aec2a168ba8d3f1b96074db4978f14ff4,50,6,train,1
225,54,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/54_225.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/54.png,a60b5125f819a5c8e58416b63dc32da5cd7803bd7a9cdf7a9164fae59a7bd436,1b40b69caf7b4129b0433d701b783616421dc95f80472fb10413c193fbabbf6c,54,2,train,0
237,56,22,Farrea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/56_237.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/56.png,5f6015448761aeafffe9f05b73c6495937f84047bc8f4a8b25f68b9e903a3514,65055ef3a7584fe09985080d3c2c22d8f88f9fe49778907904476ece09209ad7,56,5,train,5
268,67,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/67_268.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/67.png,3a8be3b0e5a215aae1a4d3a650d0127536a7351e931df7498d5967d44b7f23c8,9f8a74715fd3b270a0478cd6f779493fa11d73d7517209e33019175e1adb1336,67,5,train,5
271,67,68,Scotoplanes globosa,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/67_271.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/67.png,df5869d3529c1109c920ad3a1c2d4b7dfd1b40c0ab4a5964d1d67f4b35f359ee,9f8a74715fd3b270a0478cd6f779493fa11d73d7517209e33019175e1adb1336,67,5,train,5
336,84,21,Elpidia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/84_336.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/84.png,173d3cc5b0d340f181a6a5c898e388b9c1cabbc66117c41b69e9e86098e3096f,a07960c138252bc1eb925003716013154501ce9521ef6c48466cfdc0b324651d,84,6,train,1
366,89,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/89_366.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/89.png,b649b292cccf3825a9fd2af589e88e55dc7b160f5d5ecf09cf2d93f51b058b73,78fd86999cc59577189f3a537d097b84d71344cfd4384b643ae07c6a6cb7c941,89,2,train,1
389,94,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/94_389.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/94.png,189ac407a2c9705daabe89ef8e1710ea5fd29c5e76d7a95d8f642221bbeaba2d,55fe6cf3dc816fe9cceccdf1e988ebe5d2de70e3d216c7c6a5291fcbf68347a4,94,1,train,1
398,94,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/94_398.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/94.png,f29cc4ed7bc1cb8869ab93c1ffa4dd457cfce6bccc2c548e8840e8f596eb0bc4,55fe6cf3dc816fe9cceccdf1e988ebe5d2de70e3d216c7c6a5291fcbf68347a4,94,1,train,1
404,94,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/94_404.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/94.png,448817e79f6994cf07c8c2a402bab2c20e8af9ed349ac7105c9c99f3e8e9e397,55fe6cf3dc816fe9cceccdf1e988ebe5d2de70e3d216c7c6a5291fcbf68347a4,94,1,train,1
442,114,42,Metridium farcimen,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/114_442.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/114.png,eecf6219be3591b1daecb4bbb35b1181dbd6c42a7d1f4a8fd0dbb34089f12530,495b38fe704d5d91e57d60a7cf45b533ac26effc966238e70aed465f192e05b1,114,4,train,5
465,119,24,Funiculina,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/119_465.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/119.png,7c941a0636c9c16e41a8c3620754cb667dd5f4094e467fa905a4aeccff11208a,73b113852c892211b7707dee20d15f67db61ad360d73096a158a05add5ad1ee2,119,4,train,5
476,122,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_476.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,33a96ce0d5f5599e52012a20b51e39cdb95e75894d7868e49ac318891c2c8f7f,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,3
482,122,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_482.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,bf763f4c5c1a4a7b23989215971ef8239b9f2b16c3d5e19c07724432698b553f,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,3
483,122,73,Staurocalyptus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_483.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,0ebc98c063fbc076ca0aacb04f05817b099fd2ce1417fab5f9ba4e8f6cf71f3d,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,3
503,134,64,Pyrosoma atlanticum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/134_503.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/134.png,f2ca3f33ee78315e018bc31ef0afec2b9bd7484fcaa2a55fdb1a7e1e5824991f,5215df242226ed22b06e4a9f37f47ebddff4fe15fe315e0e85f938b7fd533896,134,1,train,5
509,134,64,Pyrosoma atlanticum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/134_509.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/134.png,dcb983d5d10205c781afc2cf6e40e8034d124a82ba78e197eee1f6be597cf653,5215df242226ed22b06e4a9f37f47ebddff4fe15fe315e0e85f938b7fd533896,134,1,train,5
518,138,47,Octopus rubescens,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/138_518.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/138.png,dc1326cb6a888099734229e51cfb3ec06e8c7bcb2ab3e6e43bebad8c4d048d8f,aee442916afa5501ab132dd95c5c7deddaa792b9ac408b7d93bb3748897ee57d,138,2,train,1
524,138,69,Sebastes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/138_524.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/138.png,4f1643547bc4ffbd7954e72011bd00846b940ce2cef8ecd12d0792c4e4973121,aee442916afa5501ab132dd95c5c7deddaa792b9ac408b7d93bb3748897ee57d,138,2,train,1
544,144,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/144_544.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/144.png,5490eee2b8ca9b0e87c626a784ad27415355846734cfdb208b62790bf248ce34,e43ed50857f06f6e949af917b793272661d5df73fce42f41db3f282f2c92bf7f,144,4,train,0
548,147,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_548.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,3b96e98eebf54ec683340b7cf442cd1221f8c9bf93678f0b539c113872daea21,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train,3
553,147,62,Psolus squamatus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_553.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,111d206206f64da3cbfba8d328f673e160649ac5da3921c5ecc66d99efdfae07,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train,3
556,147,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_556.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,0e5a1b35a0bdc9085b4830a07b4b9f2a351f849e34ef3b409f980fced2fc24b9,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train,3
563,148,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/148_563.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/148.png,f39aae5dd127aff084cddef6802cc33d51279cfe7112e662948c895e4aea3cd4,b63d7bb26c93a3213edf385f113910890e18e2e9e9ad6d6754ff6bc161c9d016,148,5,train,0
578,153,35,Isididae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/153_578.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/153.png,9af00f0c08c2b8f27c014508b824920567bee1de4dcd47498209cc8e16d84b34,9701cb845229426dd866a5258ce1d05b2a91ffbdfe7398180a695e1fdd3b65eb,153,1,train,0
579,153,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/153_579.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/153.png,ea36b482c7ab494504ec535d3338b1f9d0b8000c81fc4108b7fe24618e186911,9701cb845229426dd866a5258ce1d05b2a91ffbdfe7398180a695e1fdd3b65eb,153,1,train,0
611,162,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/162_611.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/162.png,b5fd35cc012268187b86c07278e54a53f7f0e8b88f82444b4b007278081aafdb,ff02a802e7cf19baf9daecb21fbd384b8fedbdeb39108572b9a6e0327420048e,162,3,train,1
626,165,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/165_626.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/165.png,fb3090f614ebbf2b68dffd28cf5decb59f189e62e4afc80e2e5881db85f90301,1da9e9789e5d1d3c2f69306de50baea12b5b051ea56fe69e17acd29254a38351,165,5,train,3
643,167,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/167_643.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/167.png,6f55e725f1ae67c39ba212b46baf6c5edf6f1639f3c5592f1fe8cf097e52dc15,c1d6271a0bca45e3c02ec28f5168e2ff31ad434af763487e4d6bf099bccb3520,167,1,train,2
701,176,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/176_701.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/176.png,ce41940c80bd889c0429b717b48e6ee870845958eeedfccdfb083babedaca2fb,d71abefa3a4541f165feeac21788d8f0360362f3fbfb6fc1f521ad342d3f02f9,176,2,train,1
706,178,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/178_706.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/178.png,475a0ce55ddea757e37d08941c0a41b49a428a07963c3bd5ad2878afa75a031b,8fef80e8d3b4081e0ec29b4fbe88813a8c4a23ed857d414f0773608d4be089ba,178,1,train,3
721,188,34,Isidella tentaculum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/188_721.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/188.png,22809c7be8ff42ee799d930a613836337fd09601943fd9d71b2da181bebec978,182bd23a3a54054d5c4389f998c787175a0878e4623126c2ac181e229a580069,188,4,train,5
728,188,35,Isididae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/188_728.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/188.png,ea7dba7e59ece7b53413747f57625c01cd6e8ccee3642d541f5a0aca74f77aac,182bd23a3a54054d5c4389f998c787175a0878e4623126c2ac181e229a580069,188,4,train,5
770,199,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/199_770.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/199.png,671bb8f01c4b41ab0fefe1e5317768a82da7265b7922b7fcf60e9756861f9dcb,01a831a98b6b049a1e670c32181e7a1dd81a61f6eba53c7797eeb8b792d25480,199,2,train,3
775,199,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/199_775.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/199.png,997eca48a4e41eb5458a7eb7e5f5223895e9895fb027cff4aa1964a395cfea60,01a831a98b6b049a1e670c32181e7a1dd81a61f6eba53c7797eeb8b792d25480,199,2,train,3
798,215,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/215_798.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/215.png,6d4df361d275d1b4b825ed64b906438d4ab596d9aa6d789846ede13e820874ca,776bf0aecdf9e122f17dfe3daf92d191974173e884400de55c3e2cfdc1e8beed,215,5,train,5
814,226,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/226_814.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/226.png,26cfa84a1c0e9e0e0440b06c9dfab99e3a0124715c767b791e8659434507808c,6d0e7e82fa146ef2ba5be25b97b26be7497e29de7c1136c329dd4ae00ef28e64,226,4,train,3
837,227,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/227_837.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/227.png,93895b247c48ae49d69cabd9077f1a015c85dcf3239be42ee627a0b300ed26b7,7b907231c187bd8364576add8085e220234cfc4c588b93b58b7a75fa2245a273,227,1,train,0
848,230,71,Sebastolobus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/230_848.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/230.png,39ecb383e37af0b98f79d6f114f92da665f040fe445cd2d7ae3ef6b9ea1e6da6,b5e2810be32a52bc0307bff41be3312a92abd10f06db5bbdff785ce6e6d8bd31,230,4,train,5
873,241,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/241_873.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/241.png,6ab1f48fe72e837b798b88beb3dff7c6b53411a1f7d9bf055e7dd664005e9915,f6f528c5d1fd8764547cc13d2f848988efc837daded363be4a6eb2af5e2a2a68,241,3,train,5
909,252,35,Isididae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/252_909.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/252.png,53231479867a00142a2879345dcf75e513b05ce81e434dc6b67e007be01feffc,fdc56fd43d58d8029d124c5c09d72ba9c6e80e9fbca6127ef38de05eabafacd5,252,4,train,3
919,255,54,Paragorgia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_919.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,f94ed91c617daa8b268c3a9b5949d644531bb6c546b056069b93e2922b942178,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,0
930,255,2,Acanthascinae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_930.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,767f489a26842e79887460fec6013bb74f69950f40e056a53ebe9ce86d7e3196,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,0
944,255,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_944.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,922a4771667f21b9561db7890b4dce09815fd9ba87ccd56fb01c5b8c4804eb3c,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,0
955,261,62,Psolus squamatus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/261_955.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/261.png,dd82203697112d14b98e38c74232462fee7bf28428f1afe6449005cd3180a56b,ee918ca35173dd6acad9d429c25d41402847ff36e48432b694acae3f783e2d5a,261,1,train,5
992,268,32,Holothuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/268_992.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/268.png,5fd4cef54d0c1d497cc7492bcd0566d70e55db252eb3f87bb512973a6c23e482,9ade60ab3569f3d797463ee0acc4a870b92fb0ac8b1eb2a46dbab41cfa30499d,268,2,train,1
1013,272,36,Isosicyonis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/272_1013.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/272.png,556b3495769f96c89f2a449372d51728b4766270c590410dcb6b45b071e8c55b,dfaefc133528dec82660c0306f60a1f1bb97d4fe04b96bdbde54d261c709ebf0,272,6,train,3
1028,279,32,Holothuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/279_1028.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/279.png,92a77029deeab9321add56f8314993a9aaa364d307d9093ec424657c922b2bdf,6e21ccedd2ea7a7cc2ba8b166f2f96fcf6ef52c4ab86b48c912b9bf33b159dde,279,4,train,1
1084,297,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/297_1084.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/297.png,a3048654f8155eaaa219c2babb32adb47f63e0ab0fdee6e2e7bad61291b63aed,0f161a9eefa45a47ad4c1b9e6e9023c9ef2441e850adca04daba96af171d4c06,297,5,train,2
1085,297,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/297_1085.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/297.png,3ad9d2436f3c38162a194b84c4b5bf5a3b2743cb069827a5d5910f874b4b8905,0f161a9eefa45a47ad4c1b9e6e9023c9ef2441e850adca04daba96af171d4c06,297,5,train,2
1088,299,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/299_1088.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/299.png,121c98e0766990f5bad7a55e9c5a8588e9e00418365d2ea1b722af776649748a,fb141b3bebe67c49a2cda265d07880a32b0cfae8f51c5ebe387e535917ebf29f,299,1,train,3
1137,311,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/311_1137.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/311.png,08b053d52b2eaf1d6c80cee6c15bf964babaf3c4cf6a524250291b872af1bf79,f0881607be6e0b83292420ece3e1346bdff001627f33a531ceae50b3ba558fb4,311,2,train,0
1170,316,53,Pannychia moseleyi,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/316_1170.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/316.png,dd116ecb457426e0d3d6622c3ba6e4dbb5a8572bb843c372e10d7fec8e23fe27,18a7a1eb074e75329d709fae55f46309b7f7acb3d51524c05e7d13da145c23af,316,1,train,3
1176,317,71,Sebastolobus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/317_1176.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/317.png,0fc0a7cfd91a9f86a081b6c7a4b7e06ad516f5e25cac5b1c3c54e06b44b17fc7,2c86b5101ae9b3aeac94d97305e442b81d113285005f346c43c39f963e298a49,317,4,train,1
1181,317,53,Pannychia moseleyi,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/317_1181.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/317.png,c766ea99140d22303aecd36b9c111f5b02c6ec003d3872c477cfc647c83112a0,2c86b5101ae9b3aeac94d97305e442b81d113285005f346c43c39f963e298a49,317,4,train,1
1184,318,29,Heteropolypus ritteri,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/318_1184.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/318.png,5dc9ff10370535ed6943c821f210a6a356e4bba85215c012f6031424779f9ea1,a0a59a0c78826de68d493c1c9bda3d0b998a20a9d8207a356e76cdec00912a6c,318,5,train,2
1187,318,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/318_1187.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/318.png,6469af81756ff19bc8c3a4864474dcd58177f399c30925ea2a1159326d2241ee,a0a59a0c78826de68d493c1c9bda3d0b998a20a9d8207a356e76cdec00912a6c,318,5,train,2
1191,318,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/318_1191.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/318.png,4bc6a058533c21aef7380a6fc022ea943d9ee71fbda54302d989dc2ae083653f,a0a59a0c78826de68d493c1c9bda3d0b998a20a9d8207a356e76cdec00912a6c,318,5,train,2
1200,324,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/324_1200.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/324.png,bc90ab6548612422460fc3585bb17fd93df39ab90f07b2e85ea3d87b6fafe95e,8db4af5f50f49111c8e2b069fcde45c51b0125978e7ee0df986fd801f3387e94,324,3,train,1
