annotation_id,image_id,category_id,label,roi_path,source_path,roi_sha256,source_sha256,group_id,fold,split,fold_sensitivity
126,40,38,Liponema brevicorne,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/40_126.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/40.png,72e86ca8f0756b0c1b130696130be08866df80ce557bb39c964a230165522a3f,68c22229eaa003a9e04eaaa6c859ca153239efca0bfff75223c47eb3b7952cf5,40,1,train,5
129,40,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/40_129.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/40.png,91645d0f8d18de8dafe1c5611d3b18c110bd250c261b909f24e988d086105f25,68c22229eaa003a9e04eaaa6c859ca153239efca0bfff75223c47eb3b7952cf5,40,1,train,5
132,40,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/40_132.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/40.png,85ae4ee5cdef10e612ce68e3f0a6148a06f73bea1f05cc72d8238a3b4c08cba4,68c22229eaa003a9e04eaaa6c859ca153239efca0bfff75223c47eb3b7952cf5,40,1,train,5
141,40,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/40_141.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/40.png,ca298f129fb61f7cc67516528e67040a14e8fc5fe8de7cfb9da1c2a68952eaac,68c22229eaa003a9e04eaaa6c859ca153239efca0bfff75223c47eb3b7952cf5,40,1,train,5
144,41,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/41_144.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/41.png,0c1474afdbffed89c94fda920eda71ffe6e53240380637f5f3d0c327dc1a217c,7844c7c330f98280a21fddd51ab5a6a33a11daec0049397398f75e45f8664107,41,1,train,2
149,41,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/41_149.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/41.png,0b253ec458eb8cd9da1fb5429f118095e0e796bde72681b2528819d229a2daa3,7844c7c330f98280a21fddd51ab5a6a33a11daec0049397398f75e45f8664107,41,1,train,2
170,42,25,Gastropoda,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/42_170.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/42.png,77cf7ca14a16f3c53564ae0287f5baed1e3175789e47ddd437914f7b900328d1,8efed53c7a1bbd0074da0f71b82f125524d20b5c28d56ef1bc95fd657057b965,42,2,train,5
174,43,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/43_174.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/43.png,ccc07ff2c74f0f10332ce34deb0d8143ee118ae0f5d500ae3dc1ff8195f681e1,3de41178c6b14adfd10d0968b3c9c7deafaf9d63a96963d59a838301476bec93,43,5,train,2
179,43,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/43_179.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/43.png,aeecb08d6f4382b84dc28f4fe95723bd122075ec65a1e8fcf955352a5c3fb642,3de41178c6b14adfd10d0968b3c9c7deafaf9d63a96963d59a838301476bec93,43,5,train,2
182,44,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/44_182.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/44.png,8bd9a410d7ae0f99176a9a3982181b7963b807eb5c3ae46bca06065db16e6dd1,f33a2272ed008c869f3d4071de9b4cdebf5cb4d76566c897f05285859b3dceea,44,4,train,3
235,56,4,Actinernus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/56_235.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/56.png,0f8e5da561d5e07c6cc0859e3fb8d25500c55050f21da2665f277d7e2e2f4f1e,65055ef3a7584fe09985080d3c2c22d8f88f9fe49778907904476ece09209ad7,56,5,train,5
254,63,73,Staurocalyptus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/63_254.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/63.png,fa2366c19f963c0335569cec918e4c4b629b55b92c35f7a4f7c089df1dbb5cc8,41254b0a8de4a5f59f661a069d829b734d18ee5199ac9cb52849d8c3f21004ce,63,2,train,0
265,65,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/65_265.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/65.png,1be558c5f84a2052a16e0e65129a30d7b3d8d07e0c67ea199cbcc785154bfeec,b2f5be8d8b2e5a87a6420cc6f2996b836f53f8e8b01cc75792f6be9235981924,65,5,train,2
310,71,54,Paragorgia,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/71_310.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/71.png,5f4fa024cf5120e5caf33dc5f4289c26ce7e8fa62dbaed505c36abfae5c8a732,37f1063b2ec82880651b4db337d6177849343f86ac650d152e9ed502051fd23e,71,5,train,5
316,72,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/72_316.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/72.png,3af820cf1bd88ab906c2c546ce7485f445c64257fb4db6f33f155d8d8f978a57,1ef11e932395feeddbd092d1c26da3d876e1eb6d1862fa67276fcb2c50395f62,72,3,train,5
329,78,31,Hippasteria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/78_329.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/78.png,e361dddc913cec319dc299e321352817ada106b3a48327cdb395d2488299ff8e,3db50423b530ce5e0e09506ff7314957ea5aed6e8899ff2c49f032f4075b5b61,78,3,train,5
361,89,68,Scotoplanes globosa,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/89_361.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/89.png,9cf5910a07b02bbbe7aa4543690a2c0f0389c5116851499da8f71baf3608c1d8,78fd86999cc59577189f3a537d097b84d71344cfd4384b643ae07c6a6cb7c941,89,2,train,1
388,94,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/94_388.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/94.png,c86c894e7aaec4d3d14dcb764213fcf8465c8214ec55dd1dee930cf0eac5c93f,55fe6cf3dc816fe9cceccdf1e988ebe5d2de70e3d216c7c6a5291fcbf68347a4,94,1,train,1
390,94,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/94_390.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/94.png,b4039ffaa307d1ae730bfd4a8613c7ebb01b83b638b7b429980c8665a9d8f4c8,55fe6cf3dc816fe9cceccdf1e988ebe5d2de70e3d216c7c6a5291fcbf68347a4,94,1,train,1
392,94,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/94_392.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/94.png,e3debb74da1bd812683553e0b1a55108100b55fc75a84cce5a561b4d60b6f3be,55fe6cf3dc816fe9cceccdf1e988ebe5d2de70e3d216c7c6a5291fcbf68347a4,94,1,train,1
398,94,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/94_398.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/94.png,f29cc4ed7bc1cb8869ab93c1ffa4dd457cfce6bccc2c548e8840e8f596eb0bc4,55fe6cf3dc816fe9cceccdf1e988ebe5d2de70e3d216c7c6a5291fcbf68347a4,94,1,train,1
404,94,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/94_404.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/94.png,448817e79f6994cf07c8c2a402bab2c20e8af9ed349ac7105c9c99f3e8e9e397,55fe6cf3dc816fe9cceccdf1e988ebe5d2de70e3d216c7c6a5291fcbf68347a4,94,1,train,1
415,98,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/98_415.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/98.png,c52769e5381b49ed94dffd5890eae5afc5eee4449f6e5e5b9cc21cd1561a3018,510b7c3e877e3a83f0755c363cf676d7d0417ec5baaab92d64ea6fbb538cbf2f,98,2,train,3
429,103,58,Peniagone,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/103_429.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/103.png,56a60220a1470a729a0c9c665bebfb58538ce8899ea7c92b1907ec0998f509a7,aff001aa0221bbd2d40e50a902c4c119786bb79cc2b73359ce825bf8d2646076,103,4,train,1
468,119,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/119_468.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/119.png,d348094e26cda1ded7509de5fcb101511e5d4320196f202b181905988828e908,73b113852c892211b7707dee20d15f67db61ad360d73096a158a05add5ad1ee2,119,4,train,5
476,122,5,Actiniaria,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_476.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,33a96ce0d5f5599e52012a20b51e39cdb95e75894d7868e49ac318891c2c8f7f,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,3
482,122,28,Heterochone calyx,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_482.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,bf763f4c5c1a4a7b23989215971ef8239b9f2b16c3d5e19c07724432698b553f,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,3
485,122,73,Staurocalyptus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/122_485.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/122.png,7155dce58bf9bff0df110bdd97c379da2b47ae20911e81bf3891e51b36be3a42,aaec46313e18d985c1ed88b670865b4b390ae571a425f9158ebe1ec4712c1019,122,2,train,3
493,126,45,Munnopsidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/126_493.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/126.png,2c342f90cb3f7c99ecde19c24746d5d14fce1730cfc25a4d9fad85cc0b90de8a,d04682f8173548c0c7b32a0007b6338f34513e485b4355a21e0fb03dee3956d0,126,2,train,5
507,134,64,Pyrosoma atlanticum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/134_507.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/134.png,0403ec794769d23c6245a97fc14966b377f7e0a4721908069332049a78202102,5215df242226ed22b06e4a9f37f47ebddff4fe15fe315e0e85f938b7fd533896,134,1,train,5
515,137,36,Isosicyonis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/137_515.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/137.png,ec6daca0754bfda618d3ede62d020977f10d854ee3a12f0b699ccbac8d94082f,0799ba7e61b3bdeb5a5b9c1d0581e1384b05f4c4e476d7dd4c8cf7ba70c2c50f,137,4,train,3
516,137,49,Ophiuroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/137_516.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/137.png,c04fcf7d84b5bd10cf9e87b0ce377d6f999afa628cdd1e4733cbe939ea39a3cd,0799ba7e61b3bdeb5a5b9c1d0581e1384b05f4c4e476d7dd4c8cf7ba70c2c50f,137,4,train,3
521,138,47,Octopus rubescens,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/138_521.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/138.png,aaee2c299df34fecf00934771c6b788be583436033fccb76e7d05b58656afa84,aee442916afa5501ab132dd95c5c7deddaa792b9ac408b7d93bb3748897ee57d,138,2,train,1
530,140,62,Psolus squamatus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/140_530.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/140.png,7d59891cb9a9032364d29dd05cc543fb8ba9b1e6d1615df48989bf6a42e60661,cddbf46ed420b0e9c068ad46bfa34d87cdf1b15350a9bc5e7002b5c560956c91,140,4,train,0
537,141,34,Isidella tentaculum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/141_537.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/141.png,899ba57fdaf63cbc0562aef1a10ce65eb0cbd082b28c442cfbd8f462724d7dbc,4849c1b5bb832878f03c7927165d68a81a01058468a810d643ac1923c9f5ec55,141,6,train,5
558,147,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/147_558.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/147.png,689a29230bcca1f17cdbfb5c61745d59f9c587b0dda8d1a085ddbcdf8ac99129,f68b3355f3aa0b33185e475136c14c366e13ab42cd25dcc4a1e9a92440488218,147,1,train,3
566,150,3,Acanthoptilum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/150_566.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/150.png,4184e5a4192e463cd10aa86e3ead28b7d2c87ae5bee89fc7e881c7db5cda85c1,ebe1317f3aaea12bd2a0b3818f6b6eeb41f9fa42f60ca811e51311712ea09b98,150,0,train,3
585,157,65,Rathbunaster californicus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/157_585.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/157.png,b65bc78387179cdb3be4d6afa0f3bcb9a08689068b19772df027a01f356266c5,3d5207e88b9acb1b54086c65e66c7c3f40f6b3479bb28c48284b249fdaf62924,157,4,train,1
608,162,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/162_608.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/162.png,32f956140455ddeb695b4fdb373b209c7d5f06bb3d9fae89b33d4648ed81ed39,ff02a802e7cf19baf9daecb21fbd384b8fedbdeb39108572b9a6e0327420048e,162,3,train,1
610,162,37,Keratoisis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/162_610.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/162.png,398cb3de581ec1e223c9047f0e78d3ef15ca538b227d4e4b9b0544c177d48f77,ff02a802e7cf19baf9daecb21fbd384b8fedbdeb39108572b9a6e0327420048e,162,3,train,1
613,163,55,Paragorgia arborea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/163_613.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/163.png,2cc20eb34253e7b93a65f64e0781c67b1a3af2fe12f2901e67ef71c3548dce0a,1613328d06d654bd12682f435e9282ed29ff77b797cc708784b424694404e584,163,6,train,3
633,167,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/167_633.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/167.png,98be84bd17b331b7055355d16429baf090dac8841537f7ff0a3c622a853ef344,c1d6271a0bca45e3c02ec28f5168e2ff31ad434af763487e4d6bf099bccb3520,167,1,train,2
638,167,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/167_638.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/167.png,8f6a4169909f27d8801c09b2786ebc1a4d7d79480a1465d2c65d59974fe001b5,c1d6271a0bca45e3c02ec28f5168e2ff31ad434af763487e4d6bf099bccb3520,167,1,train,2
645,167,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/167_645.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/167.png,a3c3f833faed1e5d4914cff9d509ea0e0b3832e5966ecc5eed217f7c7ae4450e,c1d6271a0bca45e3c02ec28f5168e2ff31ad434af763487e4d6bf099bccb3520,167,1,train,2
703,178,60,Porifera,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/178_703.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/178.png,44a9d1c45b399325a0638d88bf437aed151e59a0fc6803be2c21eb6222d263fd,8fef80e8d3b4081e0ec29b4fbe88813a8c4a23ed857d414f0773608d4be089ba,178,1,train,3
704,178,51,Pandalus amplus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/178_704.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/178.png,e8e8d16828e37cff22fff8c6622cefa5aaf7b929f6e564a3e15184cc44ca2f41,8fef80e8d3b4081e0ec29b4fbe88813a8c4a23ed857d414f0773608d4be089ba,178,1,train,3
708,180,19,Crinoidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/180_708.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/180.png,9e48e668507bb61635b4b77d3ec4dae3fbb5ecb22c2208cc2ebd4f94c02ac4a9,5700f320064ca15e32969087e9121fdb9b6122f3fef8d59534ca9016839494df,180,1,train,0
727,188,73,Staurocalyptus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/188_727.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/188.png,2913a193064e1aa635992caffdfed5d5c88c43080ddf0a4daf7d18e39f0c28fe,182bd23a3a54054d5c4389f998c787175a0878e4623126c2ac181e229a580069,188,4,train,5
764,195,68,Scotoplanes globosa,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/195_764.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/195.png,93a1ce8bb7fa332c26b7d7fbf86a62f749ce5d3a2653c49fe785fa9b3e42cc4b,ecd604a5e374d2271df417922196999a7bebbd0e0c2dd94960d6267cd8806600,195,3,train,3
765,196,44,Munidopsis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/196_765.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/196.png,bb91d22b8babbaf477fb8f7884a456c096966c83521ef0754253cec25f920e23,d906fca54685822da5a3ecb2a150c15983715efdf77ba9f39a5929f164af8d22,196,2,train,0
780,200,67,Scotoplanes,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/200_780.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/200.png,4fca3203b929f6d9cb5a947fcfa060d61eef40f91c0f45f42d15293749b6a29f,d4b4b2df498c8480d7cab0968f4e031e298924ac6151d9fe947431478b1bba16,200,3,train,2
805,222,3,Acanthoptilum,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/222_805.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/222.png,2918fd60d71a405da9fb463aabcda6ee425555bcb753aa602a733f722b09e06b,414974a652b6796e955edc362a5cd58abc073087c4a64615c10138d1901b5d92,222,2,train,1
815,226,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/226_815.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/226.png,300be776d1ad275d777041ac62810982f29d1b5e2d4c5ef88ca18f38416508f7,6d0e7e82fa146ef2ba5be25b97b26be7497e29de7c1136c329dd4ae00ef28e64,226,4,train,3
821,226,46,Mycale,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/226_821.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/226.png,d481da16ed9c0537a41f6e75bb215301f7d8ff069b7fadf733b2d8297951f729,6d0e7e82fa146ef2ba5be25b97b26be7497e29de7c1136c329dd4ae00ef28e64,226,4,train,3
848,230,71,Sebastolobus,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/230_848.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/230.png,39ecb383e37af0b98f79d6f114f92da665f040fe445cd2d7ae3ef6b9ea1e6da6,b5e2810be32a52bc0307bff41be3312a92abd10f06db5bbdff785ce6e6d8bd31,230,4,train,5
851,232,74,Strongylocentrotus fragilis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/232_851.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/232.png,0b314aadeed73dac8ed924a31de26d28459fe1892dd102be320a98fe33d51157,e31c1933daa40d1806420f34b36d426e02ca321cf3c022a642c2f3ff7468710d,232,5,train,0
854,233,77,Umbellula,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/233_854.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/233.png,73c9ca0432e6152000690b5dfbf2bcbe4de3db71bff95027723d6ea5f32a4780,28eb0f872acbf8fa4b177345c118f3d04a68e9afd82a8ee9e5b35b0de7143a3c,233,5,train,1
865,238,45,Munnopsidae,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/238_865.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/238.png,fc28e726d902d697167ad734676d50efd9aefc62052e2928f1fe6a425938ddba,6c51ecce85af75c5ff22982efa4f4f4b6126f6811311e44a85d4a891b69656ec,238,3,train,3
877,243,11,Asteroidea,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/243_877.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/243.png,ef722fb5ad3c45bfc7c35287a0046bbd9468ea61a1503de78f0dcd79cb382d01,3f842ddcc38828e687aa312b4371463b30f1fee97cade6395227a6b13b8315d9,243,6,train,5
897,248,40,Mediaster aequalis,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/248_897.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/248.png,a6b6ece2fe17b43fac10cce9910c89b1627b76f9dafbb5df058af573ed4e8052,58424e064f7e5e0dde47e02867d2a0fb2340b3b0f62f98bbd9cff011f14d93e5,248,0,train,3
917,255,30,Hexactinellida,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/rois/255_917.png,/home/tahiti/MARINE_DATASETS/FathomNet_FGVC2025/data/images/255.png,98c9b41cea61c7b566177ca2114cea522b346370c321e6ffec4133a60a9f18fb,4051997ee5613338d90d02c8ad1e13ae3660d2dc81b650d4c123a356e691d8ed,255,4,train,0
